district,date,tmax_c,tmin_c,rain_mm,humidity_morning,humidity_evening,humidity_avg
Dibrugarh,27-07-2017,32.45356997,12.64051947,5.101010041,82.48222229,58.21419729,77.86671209
Dibrugarh,28-07-2017,32.47064789,12.950915,4.562682438,73.73860457,58.83348763,62.32588261
Dibrugarh,29-07-2017,32.15781966,12.27017924,4.501404419,82.29285463,57.67617923,76.07117436
Dibrugarh,30-07-2017,27.46646791,13.48207616,4.569160842,80.80428975,61.58608707,74.4575813
Dibrugarh,31-07-2017,34.6067544,12.59255954,5.618591538,78.51459327,65.25807439,82.82080605
Dibrugarh,08-01-2017,31.64378553,11.16115898,5.783071484,72.24757336,64.97027056,85.08239209
Dibrugarh,08-02-2017,28.43001964,10.76873916,5.969269349,71.74436779,73.13943597,78.04410886
Dibrugarh,08-03-2017,34.78369495,12.3567403,5.101454983,79.04970576,70.28793542,70.65395546
Dibrugarh,08-04-2017,33.64497896,10.63752725,5.811234042,76.58079251,66.64964653,76.05507997
Dibrugarh,08-05-2017,31.1122169,12.52711502,4.642611991,72.28437138,73.89810498,77.69801843
Dibrugarh,08-06-2017,29.64605582,12.92168236,5.67285838,74.24229944,66.3024641,70.71096742
Dibrugarh,08-07-2017,32.29491443,11.83645448,6.028620137,90.61847129,73.39779523,73.78071047
Dibrugarh,08-08-2017,28.88296388,11.87890858,5.583433987,73.36022314,71.39577287,78.38687399
Dibrugarh,08-09-2017,31.55654271,11.30943418,5.371967986,73.16050062,68.24195821,74.30853426
Dibrugarh,08-10-2017,36.88531501,10.42371796,5.795834643,75.63377025,61.92998372,73.27006025
Dibrugarh,08-11-2017,32.62661844,12.54767325,6.218315438,72.65588385,75.03895854,70.17422263
Dibrugarh,08-12-2017,28.82955168,11.44297123,5.982809107,73.37344736,63.06613559,76.64886525
Dibrugarh,13-08-2017,30.78755555,11.83072922,5.90690853,82.91963696,69.85312998,65.84467598
Dibrugarh,14-08-2017,29.3686967,11.05894262,5.723360972,70.85990968,62.49820354,72.99122279
Dibrugarh,15-08-2017,31.58744286,11.18701205,5.514056585,77.58818926,67.07118206,67.544614
Dibrugarh,16-08-2017,28.38071738,10.72156958,5.827961073,79.50177923,71.1529481,70.30796616
Dibrugarh,17-08-2017,33.03592024,11.63097747,5.779817619,68.99005832,64.07642586,67.37826058
Dibrugarh,18-08-2017,32.17552091,11.87014291,5.813629798,88.10139371,64.92012534,73.26959191
Dibrugarh,19-08-2017,30.59573537,11.51648905,5.89759916,79.68442117,68.75608817,73.58484931
Dibrugarh,20-08-2017,33.00978456,10.9307216,5.300284282,71.49516392,66.72946153,67.99090081
Dibrugarh,21-08-2017,31.77389242,10.86119541,6.016549851,73.72625956,67.15686462,61.99805041
Dibrugarh,22-08-2017,27.20396414,12.10751669,5.864755813,79.78256928,60.82722417,73.51057528
Dibrugarh,23-08-2017,30.73034184,11.01820843,5.757038277,84.25455342,73.5738582,68.13042462
Dibrugarh,24-08-2017,29.6475312,10.80964593,5.586570988,69.98139527,74.05020128,74.12821461
Dibrugarh,25-08-2017,31.09061484,10.17803139,5.47195351,77.53327999,72.48710726,73.26597111
Dibrugarh,26-08-2017,32.99217785,10.74595405,5.622468672,81.20216472,68.30285806,71.00492137
Dibrugarh,27-08-2017,32.13369651,10.80514877,5.969656422,79.92342196,66.00058636,76.29516248
Dibrugarh,28-08-2017,31.63117158,11.05621283,5.827326044,71.88206567,79.50718764,64.23964647
Dibrugarh,29-08-2017,30.5088236,11.72268784,6.278436331,64.18263043,69.63681132,79.57681019
Dibrugarh,30-08-2017,31.77736789,11.77419927,5.745913142,75.57879423,74.9534523,72.33035634
Dibrugarh,31-08-2017,31.53238659,11.76249213,5.454231401,73.86090649,69.12782247,69.2939965
Dibrugarh,09-01-2017,31.92778266,24.26932503,5.37964158,83.13406303,75.84631387,77.00353119
Dibrugarh,09-02-2017,30.2583281,23.45243607,5.586417387,83.05030451,79.21576359,67.48157937
Dibrugarh,09-03-2017,31.48948149,25.60183429,6.051559806,81.14924515,73.4154292,75.11822377
Dibrugarh,09-04-2017,32.37704128,25.63699804,5.044358944,83.20066107,74.54971957,86.75831675
Dibrugarh,09-05-2017,27.42889723,24.52746268,5.555751508,77.57517108,79.77100866,80.1544779
Dibrugarh,09-06-2017,32.18490529,24.36939147,5.90965397,84.58201902,78.62924293,76.14360563
Dibrugarh,09-07-2017,27.24295462,25.28499735,5.643356979,74.60434517,84.38478602,75.00958037
Dibrugarh,09-08-2017,30.21668549,23.99573145,5.82727573,83.15176073,78.49353588,70.90283438
Dibrugarh,09-09-2017,30.14788716,24.91836662,5.375759781,75.58844015,76.14211992,77.1276503
Dibrugarh,09-10-2017,30.19828291,24.46224158,6.107603146,78.26401267,88.08270223,74.03988215
Dibrugarh,09-11-2017,26.93491886,25.28146582,5.735774151,75.02053621,70.75327569,71.33625466
Dibrugarh,09-12-2017,30.13535045,23.79387923,4.58923877,81.03521327,73.99257264,79.1667961
Dibrugarh,13-09-2017,30.78842588,25.07457984,6.247971836,80.79140418,81.99099418,74.59008776
Dibrugarh,14-09-2017,27.44520931,26.13513658,5.75097727,75.59946648,72.26987523,79.42341105
Dibrugarh,15-09-2017,30.42967841,26.12324074,5.785578075,89.06816894,81.69492414,70.35638904
Dibrugarh,16-09-2017,33.35443126,23.3821905,5.554870246,72.01175761,82.85060617,75.85089005
Dibrugarh,17-09-2017,29.09917439,21.02077495,6.002159423,83.00446066,76.83801778,65.05304252
Dibrugarh,18-09-2017,29.58400218,21.63112491,6.14164765,74.89138301,72.26928091,92.42731478
Dibrugarh,19-09-2017,29.53174122,24.23435349,6.163851734,73.4577551,75.03952555,83.35878025
Dibrugarh,20-09-2017,29.7687073,24.20532246,5.728791998,78.72825497,74.03667962,78.83510178
Dibrugarh,21-09-2017,27.03623702,23.41521964,5.189623178,79.88214716,76.15593488,81.67185934
Dibrugarh,22-09-2017,26.22863575,24.58886702,6.527214296,79.76448304,68.05654475,85.60456145
Dibrugarh,23-09-2017,28.0131748,22.83847758,5.778179004,75.58394935,69.96756555,82.46102778
Dibrugarh,24-09-2017,27.32399216,23.31851844,5.195484578,85.07100904,74.27974698,79.99963128
Dibrugarh,25-09-2017,34.39163362,23.50661629,5.319003867,79.24982804,74.63600591,83.71388343
Dibrugarh,26-09-2017,26.71569218,23.53042288,6.028716719,72.51663261,68.51884763,80.17665629
Dibrugarh,27-09-2017,30.48617069,23.90067684,5.554388984,75.69406014,77.28476155,66.5662576
Dibrugarh,28-09-2017,28.27726915,20.49926177,6.38037561,72.43180738,74.43838059,79.9674702
Dibrugarh,29-09-2017,30.53377114,22.63207751,6.181816435,76.51945997,71.978046,78.67118067
Dibrugarh,30-09-2017,28.44953798,24.36900893,6.162957346,85.37820027,74.41779237,76.02972214
Dibrugarh,10-01-2017,29.31142845,21.18199731,5.625300523,85.98054289,75.71587931,79.7591382
Dibrugarh,10-02-2017,32.3602622,19.46807033,6.044923919,85.60853193,70.12177553,75.81697614
Dibrugarh,10-03-2017,35.11350348,17.73518271,5.670283045,90.3431405,63.46248041,75.39555091
Dibrugarh,10-04-2017,31.59255343,19.61610974,5.848037802,86.76962526,60.02516464,72.94056392
Dibrugarh,10-05-2017,31.64515661,20.88527712,5.803654787,79.31319368,67.32787938,71.25780007
Dibrugarh,10-06-2017,32.5344982,20.76914132,5.595717365,78.59655159,69.79998571,72.46056293
Dibrugarh,10-07-2017,30.9167053,20.65286399,5.941882491,87.32959604,66.96095321,78.46160817
Dibrugarh,10-08-2017,28.73729585,22.83280186,6.802795935,86.49493011,67.89819843,71.97352757
Dibrugarh,10-09-2017,34.96874605,19.85649852,5.312955861,76.35620068,60.07792469,80.63836994
Dibrugarh,10-10-2017,29.56554093,21.97734357,6.345564622,82.85310376,66.26222729,81.17507573
Dibrugarh,10-11-2017,29.26297798,21.54157154,5.994711107,81.7698218,69.95752614,78.08677022
Dibrugarh,10-12-2017,30.16834446,20.08012929,5.543852018,81.15490412,63.83664509,78.40226826
Dibrugarh,13-10-2017,30.08794427,20.32815466,6.195662148,97.3765342,69.88863427,69.40209557
Dibrugarh,14-10-2017,30.63868194,18.50843327,6.156904494,91.54489448,69.73465217,72.53191863
Dibrugarh,15-10-2017,28.10432982,20.70239491,4.993024411,80.00213458,69.09137982,80.4365449
Dibrugarh,16-10-2017,31.62066948,21.95240711,6.125027458,91.89891226,77.27757164,68.92813248
Dibrugarh,17-10-2017,30.5390127,19.64074713,5.163654307,86.89997473,71.24616724,70.78019318
Dibrugarh,18-10-2017,31.5192524,21.6765235,5.478117433,86.43380262,73.89703584,81.24572848
Dibrugarh,19-10-2017,29.15358265,21.26791171,5.359200799,85.05857943,61.25153105,80.51297755
Dibrugarh,20-10-2017,30.6489692,20.77178643,5.75316112,87.71914619,66.78187934,75.17982947
Dibrugarh,21-10-2017,29.75284238,20.47051986,6.999951984,78.29479518,71.73424,85.19869279
Dibrugarh,22-10-2017,27.92176117,22.3280953,6.142336863,89.81323697,68.81098832,74.40349242
Dibrugarh,23-10-2017,30.71529891,18.55037465,5.701144597,84.67864842,67.39698225,80.78598374
Dibrugarh,24-10-2017,32.14267057,21.10685457,6.112776803,83.20567888,71.67493672,75.63015609
Dibrugarh,25-10-2017,30.09324989,19.54061376,5.277882255,82.22086146,68.35053668,72.4097636
Dibrugarh,26-10-2017,32.84181633,20.12941961,5.876059671,82.92675499,67.88963111,74.26473191
Dibrugarh,27-10-2017,26.15077356,19.80817976,5.17700993,81.81028883,68.18003034,86.97509839
Dibrugarh,28-10-2017,28.00343158,19.00338592,5.819756465,94.02066795,70.01659881,87.37788386
Dibrugarh,29-10-2017,30.33251443,17.97660189,6.066230074,88.20699746,58.77330994,69.45862239
Dibrugarh,30-10-2017,28.70782024,18.62239281,6.384011159,82.65879175,63.75829773,76.91426641
Dibrugarh,31-10-2017,27.24836552,20.31821584,6.038408559,77.65915726,70.79895692,72.69567612
Dibrugarh,11-01-2017,27.52469802,18.34386793,5.998856398,87.40620857,75.16855923,79.25505284
Dibrugarh,11-02-2017,26.81865961,18.58530293,5.118605684,89.86930653,74.24075217,85.78864597
Dibrugarh,11-03-2017,29.34391904,19.22225973,5.777832456,86.26077338,87.5338735,89.72177048
Dibrugarh,11-04-2017,30.0523918,19.38853878,5.406424301,83.6426892,74.62608456,86.29955186
Dibrugarh,11-05-2017,30.33522382,19.36618265,5.724513844,84.85171141,83.46880073,79.04129974
Dibrugarh,11-06-2017,28.50840427,19.65895052,5.598328608,92.03301294,74.73457252,89.25375831
Dibrugarh,11-07-2017,32.10394353,18.20941505,4.511452385,88.21269494,77.67084865,84.52160671
Dibrugarh,11-08-2017,31.83755367,20.04104275,5.158791842,93.11096776,77.55507994,84.17020832
Dibrugarh,11-09-2017,28.91410773,18.47146697,5.648632142,95.61846286,71.53915232,93.4821412
Dibrugarh,11-10-2017,25.92794004,23.94135789,5.358664228,94.78185434,67.83996954,85.25753798
Dibrugarh,11-11-2017,28.75727547,20.768557,6.029178787,84.58944428,70.4884353,83.4903058
Dibrugarh,11-12-2017,30.75025354,19.99189075,5.11873596,103.768874,85.55129233,85.43645876
Dibrugarh,13-11-2017,26.42362538,18.26847003,6.099023038,99.10681495,81.89700677,83.55041258
Dibrugarh,14-11-2017,28.62087147,19.25254662,5.242572458,82.82040783,75.29714086,83.90596679
Dibrugarh,15-11-2017,32.37604337,20.59321902,4.984933056,93.18644197,73.30735611,78.47127577
Dibrugarh,16-11-2017,29.89208681,19.63199085,5.526431788,93.01768003,73.44200467,77.91071225
Dibrugarh,17-11-2017,28.03388444,21.08690681,5.158910606,81.30865509,68.00843406,88.13695933
Dibrugarh,18-11-2017,30.18963424,20.66759715,5.521690462,93.3023473,72.50719297,80.93840343
Dibrugarh,19-11-2017,29.45672769,17.96228287,5.03016289,82.23441338,85.15454934,85.38867829
Dibrugarh,20-11-2017,30.89530997,19.73427805,6.205860841,85.89161681,79.51113579,78.03435078
Dibrugarh,21-11-2017,27.0188146,19.37573294,5.539805874,93.64479558,72.68264915,74.46484335
Dibrugarh,22-11-2017,28.7178718,20.56242137,5.331346988,106.234859,82.47329297,75.83141897
Dibrugarh,23-11-2017,27.5689235,20.2109072,5.23167681,95.51578962,82.35650166,83.45582458
Dibrugarh,24-11-2017,28.31668651,21.11030778,5.946316666,94.2842175,75.13086895,83.16582482
Dibrugarh,25-11-2017,31.72855666,20.69484414,5.757777293,82.03335244,72.63069807,81.11367135
Dibrugarh,26-11-2017,29.83781851,21.16256576,5.431422595,86.5046085,77.01735491,98.37202575
Dibrugarh,27-11-2017,31.24856181,19.15779025,5.539412369,85.73784426,76.21852529,77.7795992
Dibrugarh,28-11-2017,27.22742184,17.29882473,5.494782504,93.05670039,86.35896409,94.65095505
Dibrugarh,29-11-2017,32.25603969,15.67537471,5.048873963,94.34793146,76.639588,79.23381629
Dibrugarh,30-11-2017,31.31675115,19.56510677,5.258983164,103.6255236,78.94931555,89.87692346
Dibrugarh,12-01-2017,36.71908585,18.51033929,3.584598632,80.45352183,80.1791566,92.54335953
Dibrugarh,12-02-2017,35.78570096,20.15660164,3.611618527,107.4359957,84.17441411,86.64999132
Dibrugarh,12-03-2017,37.33761141,17.85268805,3.626195985,94.49431923,88.90178921,85.6028021
Dibrugarh,12-04-2017,31.45064851,16.85866329,3.856961943,88.02566798,88.09866807,77.60976188
Dibrugarh,12-05-2017,32.8176349,17.9849673,4.07576945,94.62671547,80.38702064,91.21047126
Dibrugarh,12-06-2017,33.72058439,17.91481776,3.307726357,84.44547335,76.13170355,87.80794474
Dibrugarh,12-07-2017,37.64431799,19.99746684,3.682156218,97.45397465,73.01963734,87.22315794
Dibrugarh,12-08-2017,35.81241286,17.64937627,4.025678727,98.61554447,83.06812976,71.34494782
Dibrugarh,12-09-2017,37.71111478,20.91207572,3.961329542,85.3746772,73.44305861,86.19953369
Dibrugarh,12-10-2017,35.84255409,20.05808763,3.768233297,93.05722812,79.49599739,85.2436748
Dibrugarh,12-11-2017,34.66066341,20.0925777,3.588388587,90.79402618,83.8027909,80.72586292
Dibrugarh,12-12-2017,37.52535222,17.8782977,4.027930572,84.77344244,72.6715683,78.49241374
Dibrugarh,13-12-2017,40.80836399,18.36202152,3.786793654,94.20804258,75.42255836,88.97634058
Dibrugarh,14-12-2017,37.21908021,20.03438416,3.528022411,94.08732214,79.3850586,81.38489892
Dibrugarh,15-12-2017,34.77442811,17.70233323,3.785280852,94.33668565,71.68061756,82.3822021
Dibrugarh,16-12-2017,38.78267239,19.57969486,3.78252806,99.7067532,77.65336793,91.47342182
Dibrugarh,17-12-2017,37.58578172,18.29544664,3.766808493,99.02468243,84.15507333,78.17413207
Dibrugarh,18-12-2017,39.88200722,18.66787969,3.817528328,96.58853673,89.108324,91.14779087
Dibrugarh,19-12-2017,39.0645641,20.64974182,4.080014794,81.67377839,73.01163933,75.23809624
Dibrugarh,20-12-2017,38.14312144,18.8736246,3.766325021,89.33001076,70.47952442,82.22141834
Dibrugarh,21-12-2017,36.39588614,18.93702849,3.788156916,84.49130835,73.44307254,91.65913927
Dibrugarh,22-12-2017,35.37571895,18.81262808,3.649437534,79.74586842,79.64323284,92.28152257
Dibrugarh,23-12-2017,38.65580695,18.85871685,3.924969431,85.85966953,84.11916965,87.85617667
Dibrugarh,24-12-2017,34.5240141,17.2806152,3.462967336,86.82106574,78.3207588,81.32045582
Dibrugarh,25-12-2017,37.79909998,18.27917667,3.621561087,87.10700412,83.51026479,84.20417091
Dibrugarh,26-12-2017,32.75688955,20.05467052,3.976820363,99.3031658,77.42149714,95.44832462
Dibrugarh,27-12-2017,35.25975691,18.49927103,3.714216601,93.3401766,75.2569986,83.23956581
Dibrugarh,28-12-2017,35.20105383,17.25553316,3.592044362,107.445667,79.91424613,87.56578353
Dibrugarh,29-12-2017,35.84477011,17.86446667,4.015509025,87.4394367,83.53038224,92.92668446
Dibrugarh,30-12-2017,33.81859277,18.69688259,3.207559296,95.55638199,71.77953053,92.06782248
Dibrugarh,31-12-2017,36.38071014,20.22992502,3.866868602,96.38385723,77.79074874,80.27813118
Dima Hasao,01-01-2017,31.1655483,13.67009818,0.587370431,100.4960393,87.79020277,78.33084824
Dima Hasao,01-02-2017,32.02060765,13.08078121,0.775674399,91.56801831,84.61958038,95.33284854
Dima Hasao,01-03-2017,29.57201428,15.42928396,0.745976095,86.26518465,79.06198071,76.86199251
Dima Hasao,01-04-2017,31.79007594,13.96402573,0.93599346,83.33092854,91.15467995,83.12998139
Dima Hasao,01-05-2017,29.0784741,14.89891392,0.757406027,98.77026975,80.80862965,96.73506
Dima Hasao,01-06-2017,29.15769464,12.82364181,0.918856295,85.60402171,92.15076093,75.50068842
Dima Hasao,01-07-2017,26.0031481,14.45920777,0.667115583,78.66389252,80.82887888,95.5117531
Dima Hasao,01-08-2017,30.96753481,13.24067816,0.799365091,81.20870551,90.24756354,85.73135974
Dima Hasao,01-09-2017,30.54181624,12.8976145,0.8405448,90.11275171,87.75657791,87.63649403
Dima Hasao,01-10-2017,32.54409347,15.18929181,0.758462247,87.00801055,84.76354166,81.22400447
Dima Hasao,01-11-2017,27.56479801,12.74318745,0.784529388,88.66048305,87.06243277,85.06802213
Dima Hasao,01-12-2017,31.33781011,15.41463542,0.764341092,96.81437065,90.97752391,84.79449786
Dima Hasao,13-01-2017,33.04194338,14.74396069,0.745244769,81.17011217,84.88534491,98.50767128
Dima Hasao,14-01-2017,33.64466979,14.50318308,0.805242662,92.83787887,86.86558321,76.59809322
Dima Hasao,15-01-2017,30.76167195,12.3233362,0.69750766,92.49604329,79.32439518,85.59035999
Dima Hasao,16-01-2017,29.49167504,12.99173693,0.853399712,85.74193208,72.03669489,89.10744575
Dima Hasao,17-01-2017,32.75454262,14.08739203,0.8617359,85.01175368,83.31406294,83.6875247
Dima Hasao,18-01-2017,30.90431251,16.08999993,0.777531413,92.13435071,91.93830877,94.9831443
Dima Hasao,19-01-2017,32.69039885,13.82844464,0.875999257,90.57747166,85.57522483,87.72788803
Dima Hasao,20-01-2017,31.93275969,12.64438277,0.873002792,86.59197057,85.69426641,85.40093337
Dima Hasao,21-01-2017,30.74758036,13.70933598,0.958221498,81.69547636,81.28282847,95.87602605
Dima Hasao,22-01-2017,27.03550457,15.35922617,0.65984272,93.72662035,86.34122931,91.59319852
Dima Hasao,23-01-2017,33.36566933,14.1899633,0.828265987,91.31653138,77.48936513,81.34152565
Dima Hasao,24-01-2017,31.68390693,12.46705134,0.803085618,80.59526305,79.24803858,87.23175565
Dima Hasao,25-01-2017,30.27337279,15.18913729,0.618948633,85.978089,77.65023195,79.34472427
Dima Hasao,26-01-2017,31.0198281,14.00023305,0.632139613,88.84427298,84.30609887,78.62338367
Dima Hasao,27-01-2017,35.59825195,15.26090518,0.768648228,90.3937948,84.30507827,76.59764832
Dima Hasao,28-01-2017,29.77303126,14.1327831,0.692012459,94.24529428,80.45301323,101.9903337
Dima Hasao,29-01-2017,30.78456295,15.15790675,0.891164493,86.36158794,85.86888076,76.7141272
Dima Hasao,30-01-2017,31.2409338,13.02248958,0.808551805,76.92257241,78.47362532,82.2443763
Dima Hasao,31-01-2017,29.41176851,15.58717208,0.693819872,82.85630815,81.72537592,86.98228964
Dima Hasao,01-01-2017,33.0757284,12.85780499,11.09604678,85.29077796,83.17718392,97.37285684
Dima Hasao,01-02-2017,32.59580614,14.45141396,11.35495374,83.9917538,87.51450682,95.06022136
Dima Hasao,01-03-2017,26.41363297,14.19047426,12.34908856,87.67008809,90.17995975,85.3814641
Dima Hasao,01-04-2017,31.51427649,15.27488993,12.63905807,91.35103451,95.0337072,83.92665478
Dima Hasao,01-05-2017,35.43225193,13.72980671,12.88705137,90.64742122,81.20917729,85.11563713
Dima Hasao,01-06-2017,32.11202941,12.55847098,12.4789815,93.92118379,81.77206348,84.50149933
Dima Hasao,01-07-2017,34.66957319,14.81108671,11.74150619,96.63568059,81.20645468,90.10393265
Dima Hasao,01-08-2017,29.77307398,13.74669226,12.27253632,88.2462897,70.94635285,80.86828392
Dima Hasao,01-09-2017,32.15124772,13.85870928,12.30735922,85.51951142,82.33746389,92.40776489
Dima Hasao,01-10-2017,29.51162524,13.20372312,12.67166571,82.56277502,81.97659762,86.63559934
Dima Hasao,01-11-2017,29.77996787,14.88894218,13.10400653,89.65449835,85.75681904,74.84716241
Dima Hasao,01-12-2017,32.60266166,12.56506062,11.58768171,92.21895927,82.3108282,77.46298009
Dima Hasao,13-01-2017,30.07198579,14.55440732,13.31219396,92.46552516,87.05699247,87.519086
Dima Hasao,14-01-2017,30.23537505,14.25232019,12.5838683,92.94205361,78.90184947,85.88521075
Dima Hasao,15-01-2017,32.03521513,15.6830846,13.13440421,79.4004635,92.45912995,89.85935371
Dima Hasao,16-01-2017,30.15692795,13.78981759,12.02874904,86.00808979,86.41857709,88.43224471
Dima Hasao,17-01-2017,30.02277871,13.35863025,12.98457658,83.619706,87.6999164,94.64051783
Dima Hasao,18-01-2017,30.30232462,14.67158842,13.2577441,103.2063194,89.34370031,79.18243845
Dima Hasao,19-01-2017,32.2177983,13.47052644,12.45826273,77.07786758,84.97701664,92.8766604
Dima Hasao,20-01-2017,32.01100377,13.98751016,12.45644998,80.35158064,80.3348455,78.01696328
Dima Hasao,21-01-2017,26.38166543,14.66931014,10.80015541,96.76936995,70.2506665,83.80925965
Dima Hasao,22-01-2017,27.68932666,13.1019348,11.42770216,90.90668792,94.7459288,81.57070407
Dima Hasao,23-01-2017,32.39870054,13.75999762,12.18795564,80.60955411,84.74282349,85.7974635
Dima Hasao,24-01-2017,31.87923393,14.05421145,12.51801998,88.60014346,80.74568944,79.51201278
Dima Hasao,25-01-2017,35.05491668,14.16781604,12.13012289,80.57118642,86.57822506,95.26372641
Dima Hasao,26-01-2017,29.57484463,14.36125846,11.63549341,82.1714934,79.56281371,79.6603251
Dima Hasao,27-01-2017,26.59270016,16.85841482,11.62432012,88.92999968,77.60076397,78.83530329
Dima Hasao,28-01-2017,31.08243073,13.8477417,11.67668887,87.26765671,81.56415004,85.44382118
Dima Hasao,29-01-2017,34.83693858,15.14566839,11.84346271,96.38026873,88.92584995,88.18726083
Dima Hasao,30-01-2017,25.31054406,13.31207381,12.60206574,88.85654534,89.40100037,86.05412146
Dima Hasao,31-01-2017,30.41341426,13.91661281,11.66782843,84.15551484,79.26894611,91.76946976
Dima Hasao,02-01-2017,33.16990263,8.575356508,45.75047662,88.65538368,68.02347308,75.91128332
Dima Hasao,02-02-2017,29.66068375,9.552653346,51.77817833,82.86639786,71.79732456,82.36474253
Dima Hasao,02-03-2017,33.33755348,8.350712345,45.08138387,90.77120885,64.47628713,70.72518597
Dima Hasao,02-04-2017,33.61392925,8.158209307,45.28200665,86.48752485,69.39624383,84.95443531
Dima Hasao,02-05-2017,29.55334061,8.652323636,46.04946732,89.62401652,61.61686634,77.7419492
Dima Hasao,02-06-2017,33.07655753,9.328241223,47.00739134,94.17455749,70.66086467,78.94421842
Dima Hasao,02-07-2017,30.02526126,10.21767133,45.10719071,96.84716197,71.3143941,82.81950586
Dima Hasao,02-08-2017,32.12383194,7.88546297,46.2226896,87.2843792,64.46119631,82.88215147
Dima Hasao,02-09-2017,33.61627039,8.709188472,47.33430698,84.93983294,66.49489589,79.18177823
Dima Hasao,02-10-2017,32.57199048,8.59100706,45.14443596,96.22705256,70.7955788,78.16940871
Dima Hasao,02-11-2017,33.44493119,8.987257467,41.4539052,94.07555197,62.80592031,81.3281741
Dima Hasao,02-12-2017,29.9606171,8.512636265,46.26640905,95.26303301,70.64109263,73.48933822
Dima Hasao,13-02-2017,31.62737441,8.934814584,47.15720292,86.51503331,75.24015423,73.32954775
Dima Hasao,14-02-2017,35.17471394,8.967491805,46.18533726,92.64962859,81.04660694,75.75821469
Dima Hasao,15-02-2017,35.53924127,8.367998217,40.32933967,87.72409684,72.70356608,74.31023889
Dima Hasao,16-02-2017,30.57602958,9.34346353,51.09289073,85.20550112,66.08927593,68.72699479
Dima Hasao,17-02-2017,29.41488986,9.229715665,46.8353456,91.07184749,72.58023595,84.2933736
Dima Hasao,18-02-2017,33.05979967,9.354272938,44.45662725,93.59641243,59.85912192,74.73603862
Dima Hasao,19-02-2017,35.88770622,10.25442094,46.54980917,88.65972245,72.54123004,81.84630013
Dima Hasao,20-02-2017,33.38271586,8.796192204,53.08424493,98.37542181,72.19980791,81.76793234
Dima Hasao,21-02-2017,32.20622028,8.11553457,50.17823601,86.8764438,73.97996012,83.33187628
Dima Hasao,22-02-2017,33.87922045,8.373968198,45.9186294,81.78369087,64.76000616,80.24068229
Dima Hasao,23-02-2017,29.6972631,7.982078924,46.5200724,81.69376048,65.61350266,89.61691797
Dima Hasao,24-02-2017,33.19352851,9.570942154,45.98540724,81.64001977,72.96128682,76.37245771
Dima Hasao,25-02-2017,32.9120778,9.415012339,44.1849107,94.09412039,68.87543564,74.04048779
Dima Hasao,26-02-2017,30.78636921,9.784370158,47.54327674,83.27322918,69.94521913,78.89818011
Dima Hasao,27-02-2017,30.8247414,8.533800455,46.03316982,87.55529927,60.33227285,77.01566915
Dima Hasao,28-02-2017,32.08323882,8.655203394,44.94765855,84.06967129,70.78817997,89.20291653
Dima Hasao,02-01-2017,34.66890128,8.745932793,7.674913925,93.43603026,71.46565573,78.30722082
Dima Hasao,02-02-2017,32.55274678,9.275804354,7.394758877,84.68420204,62.3717982,65.63276097
Dima Hasao,02-03-2017,29.72148877,8.469291341,7.915004592,98.53975364,70.59965201,80.8723926
Dima Hasao,02-04-2017,32.94303675,9.101426251,8.873424609,86.77307004,70.59518261,84.84448517
Dima Hasao,02-05-2017,31.91281968,9.656407128,8.287094468,88.2817514,66.95137178,72.04038009
Dima Hasao,02-06-2017,32.07707603,8.316521387,9.623643486,91.45238336,73.89310403,80.05194574
Dima Hasao,02-07-2017,31.9201661,8.669261888,8.487566787,92.4157179,62.63054266,72.19021766
Dima Hasao,02-08-2017,33.84630202,8.153737632,8.673111631,89.82176238,69.75578872,85.3253967
Dima Hasao,02-09-2017,32.96022492,8.145856893,7.712850332,93.26278283,73.09329084,68.27407902
Dima Hasao,02-10-2017,32.20410753,8.072173079,8.332078066,81.85181966,68.47609101,87.28722494
Dima Hasao,02-11-2017,36.1797947,8.696941338,9.388332558,85.2057864,64.72207768,92.04758877
Dima Hasao,02-12-2017,35.45868528,9.47805369,8.65623841,90.76503481,64.05398235,85.51501848
Dima Hasao,13-02-2017,29.74601318,9.317659084,8.744769912,90.21115303,63.13149648,81.24793554
Dima Hasao,14-02-2017,29.27501005,9.139019757,8.697791059,96.88164114,72.87563353,87.26821564
Dima Hasao,15-02-2017,32.94932754,8.951829809,8.327609957,80.90849712,73.57016482,73.16225467
Dima Hasao,16-02-2017,30.73029154,10.00634771,8.480868279,82.59691418,74.81452717,74.66261595
Dima Hasao,17-02-2017,31.41264624,8.265388972,8.45213937,91.51009419,65.90515668,78.99262474
Dima Hasao,18-02-2017,31.94700437,9.645311783,8.795145705,94.48896525,63.44835985,86.41636894
Dima Hasao,19-02-2017,34.12802329,8.327663859,8.564860472,86.31772042,70.78840829,74.3430027
Dima Hasao,20-02-2017,33.03713525,9.091927064,9.122632589,88.36185914,69.64856935,68.18912343
Dima Hasao,21-02-2017,36.37876503,9.631202903,8.448546457,82.42717342,73.47716566,84.48578886
Dima Hasao,22-02-2017,31.60514165,9.516704843,8.550915244,91.50324408,63.36742525,82.41925553
Dima Hasao,23-02-2017,33.2467459,8.919747759,7.484749414,85.09825641,76.8183479,82.65266118
Dima Hasao,24-02-2017,32.99003701,7.819555028,8.950562429,92.33663897,62.59122075,81.82264028
Dima Hasao,25-02-2017,32.4052539,8.784249504,9.220815508,87.37219868,68.122115,72.64430572
